collector_timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,seq_num,reporting_sw,hops,egress_port_tx_util,egress_timestamp,hop_latency,ingress_timestamp,l1_egress_port_id,l1_ingress_port_id,l2_egress_port_id,l2_ingress_port_id,queue_occupancy,queue_occupancy_id,switch_id
1713561753.5953677,48,10.0.2.2,10.0.4.2,7676,7878,17,48,2,3,0,1713561753589845000,634,1713561753589211000,1,2,0,0,0,0,0
1713561753.6949692,49,10.0.2.2,10.0.4.2,7676,7878,17,49,2,3,0,1713561753692815000,2946574991,0,4,0,0,0,0,0,2
1713561753.6949692,49,10.0.2.2,10.0.4.2,7676,7878,17,49,2,3,0,1713561753691362000,464,1713561753690898000,2,1,0,0,0,0,1
1713561753.6949692,49,10.0.2.2,10.0.4.2,7676,7878,17,49,2,3,0,1713561753690211000,663,1713561753689548000,1,2,0,0,0,0,0
1713561753.79617,50,10.0.2.2,10.0.4.2,7676,7878,17,50,2,3,0,1713561753793904000,2946676080,0,4,0,0,0,0,0,2
1713561753.79617,50,10.0.2.2,10.0.4.2,7676,7878,17,50,2,3,0,1713561753792221000,531,1713561753791690000,2,1,0,0,0,0,1
1713561753.79617,50,10.0.2.2,10.0.4.2,7676,7878,17,50,2,3,0,1713561753790824000,812,1713561753790012000,1,2,0,0,0,0,0
1713561753.8959367,51,10.0.2.2,10.0.4.2,7676,7878,17,51,2,3,0,1713561753893686000,2946775862,0,4,0,0,0,0,0,2
1713561753.8959367,51,10.0.2.2,10.0.4.2,7676,7878,17,51,2,3,0,1713561753892272000,467,1713561753891805000,2,1,0,0,0,0,1
1713561753.8959367,51,10.0.2.2,10.0.4.2,7676,7878,17,51,2,3,0,1713561753891071000,647,1713561753890424000,1,2,0,0,0,0,0
1713561753.9960232,52,10.0.2.2,10.0.4.2,7676,7878,17,52,2,3,0,1713561753993853000,2946876029,0,4,0,0,0,0,0,2
1713561753.9960232,52,10.0.2.2,10.0.4.2,7676,7878,17,52,2,3,0,1713561753992560000,466,1713561753992094000,2,1,0,0,0,0,1
1713561753.9960232,52,10.0.2.2,10.0.4.2,7676,7878,17,52,2,3,0,1713561753991377000,620,1713561753990757000,1,2,0,0,0,0,0
1713561754.096858,53,10.0.2.2,10.0.4.2,7676,7878,17,53,2,3,0,1713561754094729000,2946976905,0,4,0,0,0,0,0,2
1713561754.096858,53,10.0.2.2,10.0.4.2,7676,7878,17,53,2,3,0,1713561754093406000,474,1713561754092932000,2,1,0,0,0,0,1
1713561754.096858,53,10.0.2.2,10.0.4.2,7676,7878,17,53,2,3,0,1713561754092161000,993,1713561754091168000,1,2,0,0,0,0,0
1713561754.1974916,54,10.0.2.2,10.0.4.2,7676,7878,17,54,2,3,0,1713561754195239000,2947077415,0,4,0,0,0,0,0,2
1713561754.1974916,54,10.0.2.2,10.0.4.2,7676,7878,17,54,2,3,0,1713561754193863000,518,1713561754193345000,2,1,0,0,0,0,1
1713561754.1974916,54,10.0.2.2,10.0.4.2,7676,7878,17,54,2,3,0,1713561754192535000,891,1713561754191644000,1,2,0,0,0,0,0
1713561754.2989023,55,10.0.2.2,10.0.4.2,7676,7878,17,55,2,3,0,1713561754296577000,2947178753,0,4,0,0,0,0,0,2
1713561754.2989023,55,10.0.2.2,10.0.4.2,7676,7878,17,55,2,3,0,1713561754294825000,680,1713561754294145000,2,1,0,0,0,0,1
1713561754.2989023,55,10.0.2.2,10.0.4.2,7676,7878,17,55,2,3,0,1713561754293006000,987,1713561754292019000,1,2,0,0,0,0,0
1713561754.3989491,56,10.0.2.2,10.0.4.2,7676,7878,17,56,2,3,0,1713561754396294000,2947278470,0,4,0,0,0,0,0,2
1713561754.3989491,56,10.0.2.2,10.0.4.2,7676,7878,17,56,2,3,0,1713561754394853000,745,1713561754394108000,2,1,0,0,0,0,1
1713561754.3989491,56,10.0.2.2,10.0.4.2,7676,7878,17,56,2,3,0,1713561754393069000,698,1713561754392371000,1,2,0,0,0,0,0
1713561754.4992526,57,10.0.2.2,10.0.4.2,7676,7878,17,57,2,3,0,1713561754496759000,2947378935,0,4,0,0,0,0,0,2
1713561754.4992526,57,10.0.2.2,10.0.4.2,7676,7878,17,57,2,3,0,1713561754495150000,537,1713561754494613000,2,1,0,0,0,0,1
1713561754.4992526,57,10.0.2.2,10.0.4.2,7676,7878,17,57,2,3,0,1713561754493533000,745,1713561754492788000,1,2,0,0,0,0,0
1713561754.5991344,58,10.0.2.2,10.0.4.2,7676,7878,17,58,2,3,0,1713561754596969000,2947479145,0,4,0,0,0,0,0,2
1713561754.5991344,58,10.0.2.2,10.0.4.2,7676,7878,17,58,2,3,0,1713561754595226000,488,1713561754594738000,2,1,0,0,0,0,1
1713561754.5991344,58,10.0.2.2,10.0.4.2,7676,7878,17,58,2,3,0,1713561754593812000,695,1713561754593117000,1,2,0,0,0,0,0
